outgoing_flight_number,origin_airport,destination_airport,layover_airport,duration,price
AC797,EWR,CDG,AC797+AC874,9H20M,445.68
AC797,EWR,CDG,AC797+AC874,9H20M,451.36
AC797,EWR,CDG,AC797+AC874,9H20M,452.25
AC797,EWR,CDG,AC797+AC874,9H20M,450.29
AC797,EWR,CDG,AC797+AC874,9H20M,460.39
AC797,EWR,CDG,AC797+AC874,9H20M,441.45
AC797,EWR,CDG,AC797+AC874,9H20M,440.66
AC797,EWR,CDG,AC797+AC874,9H20M,443.17
AC797,EWR,CDG,AC797+AC874,9H20M,435.53
AC797,EWR,CDG,AC797+AC874,9H20M,439.89
AC797,EWR,CDG,AC797+AC874,9H20M,444.84
AC797,EWR,CDG,AC797+AC874,9H20M,442.77
AC797,EWR,CDG,AC797+AC874,9H20M,451.81
AC797,EWR,CDG,AC797+AC874,9H20M,461.24
AC797,EWR,CDG,AC797+AC874,9H20M,461.90
AC797,EWR,CDG,AC797+AC874,9H20M,434.63
AC797,EWR,CDG,AC797+AC874,9H20M,456.24
AC797,EWR,CDG,AC797+AC874,9H20M,447.58
AC797,EWR,CDG,AC797+AC874,9H20M,456.16
AC797,EWR,CDG,AC797+AC874,9H20M,443.47
AC797,EWR,CDG,AC797+AC874,9H20M,435.87
AC797,EWR,CDG,AC797+AC874,9H20M,435.09
AC797,EWR,CDG,AC797+AC874,9H20M,434.08
AC797,EWR,CDG,AC797+AC874,9H20M,452.62
AC797,EWR,CDG,AC797+AC874,9H20M,450.44
AC797,EWR,CDG,AC797+AC874,9H20M,440.62
AC797,EWR,CDG,AC797+AC874,9H20M,441.17
AC797,EWR,CDG,AC797+AC874,9H20M,459.69
AC797,EWR,CDG,AC797+AC874,9H20M,445.69
AC797,EWR,CDG,AC797+AC874,9H20M,436.40
AC797,EWR,CDG,AC797+AC874,9H20M,438.35
AC797,EWR,CDG,AC797+AC874,9H20M,459.32
AC797,EWR,CDG,AC797+AC874,9H20M,461.02
AC797,EWR,CDG,AC797+AC874,9H20M,436.38
AC797,EWR,CDG,AC797+AC874,9H20M,451.66
AC797,EWR,CDG,AC797+AC874,9H20M,433.60
AC797,EWR,CDG,AC797+AC874,9H20M,444.34
AC797,EWR,CDG,AC797+AC874,9H20M,449.89
AC797,EWR,CDG,AC797+AC874,9H20M,440.09
AC797,EWR,CDG,AC797+AC874,9H20M,451.83
AC797,EWR,CDG,AC797+AC874,9H20M,436.10
AC797,EWR,CDG,AC797+AC874,9H20M,435.36
AC797,EWR,CDG,AC797+AC874,9H20M,439.49
AC797,EWR,CDG,AC797+AC874,9H20M,462.96
AC797,EWR,CDG,AC797+AC874,9H20M,440.51
AC797,EWR,CDG,AC797+AC874,9H20M,450.88
AC797,EWR,CDG,AC797+AC874,9H20M,458.27
AC797,EWR,CDG,AC797+AC874,9H20M,437.01
AC797,EWR,CDG,AC797+AC874,9H20M,447.55
AC797,EWR,CDG,AC797+AC874,9H20M,437.42
AC797,EWR,CDG,AC797+AC874,9H20M,460.90
AC797,EWR,CDG,AC797+AC874,9H20M,455.17
AC797,EWR,CDG,AC797+AC874,9H20M,453.01
AC797,EWR,CDG,AC797+AC874,9H20M,456.42
AC797,EWR,CDG,AC797+AC874,9H20M,459.45
AC797,EWR,CDG,AC797+AC874,9H20M,433.31
AC797,EWR,CDG,AC797+AC874,9H20M,435.46
AC797,EWR,CDG,AC797+AC874,9H20M,454.28
AC733,LGA,CDG,AC733+AC874,9H20M,440.96
AC733,LGA,CDG,AC733+AC874,9H20M,448.75
AC733,LGA,CDG,AC733+AC874,9H20M,460.16
AC733,LGA,CDG,AC733+AC874,9H20M,434.07
AC733,LGA,CDG,AC733+AC874,9H20M,459.32
AC733,LGA,CDG,AC733+AC874,9H20M,447.16
AC733,LGA,CDG,AC733+AC874,9H20M,458.29
AC733,LGA,CDG,AC733+AC874,9H20M,437.75
AC733,LGA,CDG,AC733+AC874,9H20M,434.82
AC733,LGA,CDG,AC733+AC874,9H20M,443.40
AC733,LGA,CDG,AC733+AC874,9H20M,447.57
AC733,LGA,CDG,AC733+AC874,9H20M,441.36
AC733,LGA,CDG,AC733+AC874,9H20M,452.28
AC733,LGA,CDG,AC733+AC874,9H20M,438.99
AC733,LGA,CDG,AC733+AC874,9H20M,456.12
AC733,LGA,CDG,AC733+AC874,9H20M,440.80
AC733,LGA,CDG,AC733+AC874,9H20M,440.06
AC733,LGA,CDG,AC733+AC874,9H20M,447.70
AC733,LGA,CDG,AC733+AC874,9H20M,435.49
AC733,LGA,CDG,AC733+AC874,9H20M,446.96
AC733,LGA,CDG,AC733+AC874,9H20M,456.92
AC733,LGA,CDG,AC733+AC874,9H20M,451.61
AC733,LGA,CDG,AC733+AC874,9H20M,461.70
AC733,LGA,CDG,AC733+AC874,9H20M,435.73
AC733,LGA,CDG,AC733+AC874,9H20M,441.72
AC733,LGA,CDG,AC733+AC874,9H20M,440.61
AC733,LGA,CDG,AC733+AC874,9H20M,434.13
AC733,LGA,CDG,AC733+AC874,9H20M,461.53
AC733,LGA,CDG,AC733+AC874,9H20M,462.89
AC733,LGA,CDG,AC733+AC874,9H20M,450.92
AC733,LGA,CDG,AC733+AC874,9H20M,461.60
AC733,LGA,CDG,AC733+AC874,9H20M,451.72
AC733,LGA,CDG,AC733+AC874,9H20M,449.18
AC733,LGA,CDG,AC733+AC874,9H20M,460.88
AC733,LGA,CDG,AC733+AC874,9H20M,463.16
AC733,LGA,CDG,AC733+AC874,9H20M,444.19
AC733,LGA,CDG,AC733+AC874,9H20M,462.04
AC733,LGA,CDG,AC733+AC874,9H20M,456.72
AC733,LGA,CDG,AC733+AC874,9H20M,437.36
AC733,LGA,CDG,AC733+AC874,9H20M,441.00
AC733,LGA,CDG,AC733+AC874,9H20M,441.68
AC733,LGA,CDG,AC733+AC874,9H20M,445.48
AC733,LGA,CDG,AC733+AC874,9H20M,448.79
AC733,LGA,CDG,AC733+AC874,9H20M,447.73
AC733,LGA,CDG,AC733+AC874,9H20M,454.26
AC733,LGA,CDG,AC733+AC874,9H20M,438.61
AC733,LGA,CDG,AC733+AC874,9H20M,433.86
AC733,LGA,CDG,AC733+AC874,9H20M,460.79
AC733,LGA,CDG,AC733+AC874,9H20M,446.49
AC733,LGA,CDG,AC733+AC874,9H20M,436.16
AC733,LGA,CDG,AC733+AC874,9H20M,449.65
AC733,LGA,CDG,AC733+AC874,9H20M,453.39
AC733,LGA,CDG,AC733+AC874,9H20M,445.99
AC733,LGA,CDG,AC733+AC874,9H20M,449.69
AC733,LGA,CDG,AC733+AC874,9H20M,449.76
AC733,LGA,CDG,AC733+AC874,9H20M,445.49
AC733,LGA,CDG,AC733+AC874,9H20M,441.61
AC733,LGA,CDG,AC733+AC874,9H20M,460.29
AC733,LGA,CDG,AC733+AC874,9H20M,439.83
AC733,LGA,CDG,AC733+AC874,9H20M,433.38
AC733,LGA,CDG,AC733+AC874,9H20M,436.84
AC733,LGA,CDG,AC733+AC874,9H20M,458.10
AC733,LGA,CDG,AC733+AC874,9H20M,462.26
AC733,LGA,CDG,AC733+AC874,9H20M,440.94
AC733,LGA,CDG,AC733+AC874,9H20M,442.02
AC733,LGA,CDG,AC733+AC874,9H20M,450.02
AC733,LGA,CDG,AC733+AC874,9H20M,445.37
AC733,LGA,CDG,AC733+AC874,9H20M,436.88
AC733,LGA,CDG,AC733+AC874,9H20M,457.13
AC733,LGA,CDG,AC733+AC874,9H20M,454.08
AC733,LGA,CDG,AC733+AC874,9H20M,456.09
AC733,LGA,CDG,AC733+AC874,9H20M,440.54
AC733,LGA,CDG,AC733+AC874,9H20M,446.16
AC733,LGA,CDG,AC733+AC874,9H20M,451.04
AC733,LGA,CDG,AC733+AC874,9H20M,457.52
AC733,LGA,CDG,AC733+AC874,9H20M,442.92
AC733,LGA,CDG,AC733+AC874,9H20M,456.98
AC733,LGA,CDG,AC733+AC874,9H20M,457.64
AC733,LGA,CDG,AC733+AC874,9H20M,453.86
AC733,LGA,CDG,AC733+AC874,9H20M,439.94
AC733,LGA,CDG,AC733+AC874,9H20M,437.03
AC733,LGA,CDG,AC733+AC874,9H20M,449.78
AC733,LGA,CDG,AC733+AC874,9H20M,453.96
AC733,LGA,CDG,AC733+AC874,9H20M,450.59
AC733,LGA,CDG,AC733+AC874,9H20M,454.66
AC733,LGA,CDG,AC733+AC874,9H20M,449.47
AC733,LGA,CDG,AC733+AC874,9H20M,462.84
AC733,LGA,CDG,AC733+AC874,9H20M,434.99
AC733,LGA,CDG,AC733+AC874,9H20M,459.26
AC733,LGA,CDG,AC733+AC874,9H20M,445.53
AC733,LGA,CDG,AC733+AC874,9H20M,446.55
AC733,LGA,CDG,AC733+AC874,9H20M,445.11
AC733,LGA,CDG,AC733+AC874,9H20M,459.80
AC733,LGA,CDG,AC733+AC874,9H20M,435.13
AC733,LGA,CDG,AC733+AC874,9H20M,440.11
AC733,LGA,CDG,AC733+AC874,9H20M,454.77
AC733,LGA,CDG,AC733+AC874,9H20M,441.60
AC733,LGA,CDG,AC733+AC874,9H20M,441.24
AC733,LGA,CDG,AC733+AC874,9H20M,451.56
AC733,LGA,CDG,AC733+AC874,9H20M,455.35
AC733,LGA,CDG,AC733+AC874,9H20M,444.33
AC733,LGA,CDG,AC733+AC874,9H20M,440.33
AC733,LGA,CDG,AC733+AC874,9H20M,446.30
AC733,LGA,CDG,AC733+AC874,9H20M,459.41
AC733,LGA,CDG,AC733+AC874,9H20M,461.45
AC733,LGA,CDG,AC733+AC874,9H20M,454.38
AC733,LGA,CDG,AC733+AC874,9H20M,436.06
AC733,LGA,CDG,AC733+AC874,9H20M,446.04
AC733,LGA,CDG,AC733+AC874,9H20M,461.52
AC733,LGA,CDG,AC733+AC874,9H20M,452.16
AC733,LGA,CDG,AC733+AC874,9H20M,444.87
AC733,LGA,CDG,AC733+AC874,9H20M,449.41
AC733,LGA,CDG,AC733+AC874,9H20M,445.44
AC733,LGA,CDG,AC733+AC874,9H20M,446.80
AC733,LGA,CDG,AC733+AC874,9H20M,451.37
AC733,LGA,CDG,AC733+AC874,9H20M,455.48
AC733,LGA,CDG,AC733+AC874,9H20M,451.19
AC733,LGA,CDG,AC733+AC874,9H20M,449.09
AC733,LGA,CDG,AC733+AC874,9H20M,441.91
AC733,LGA,CDG,AC733+AC874,9H20M,451.30
AC733,LGA,CDG,AC733+AC874,9H20M,438.01
AC733,LGA,CDG,AC733+AC874,9H20M,439.91
AC733,LGA,CDG,AC733+AC874,9H20M,452.32
AC733,LGA,CDG,AC733+AC874,9H20M,436.97
AC733,LGA,CDG,AC733+AC874,9H20M,446.34
AC733,LGA,CDG,AC733+AC874,9H20M,459.78
AC733,LGA,CDG,AC733+AC874,9H20M,438.81
AC733,LGA,CDG,AC733+AC874,9H20M,441.26
AC733,LGA,CDG,AC733+AC874,9H20M,446.96
AC733,LGA,CDG,AC733+AC874,9H20M,458.98
AC733,LGA,CDG,AC733+AC874,9H20M,448.19
AC733,LGA,CDG,AC733+AC874,9H20M,439.65
AC733,LGA,CDG,AC733+AC874,9H20M,434.31
AC733,LGA,CDG,AC733+AC874,9H20M,448.32
AC733,LGA,CDG,AC733+AC874,9H20M,457.42
AC733,LGA,CDG,AC733+AC874,9H20M,456.46
AC733,LGA,CDG,AC733+AC874,9H20M,442.73
AC733,LGA,CDG,AC733+AC874,9H20M,438.07
AC733,LGA,CDG,AC733+AC874,9H20M,439.00
AC733,LGA,CDG,AC733+AC874,9H20M,452.04
AC733,LGA,CDG,AC733+AC874,9H20M,452.77
AC733,LGA,CDG,AC733+AC874,9H20M,460.97
AC733,LGA,CDG,AC733+AC874,9H20M,455.22
AC733,LGA,CDG,AC733+AC874,9H20M,461.06
AC733,LGA,CDG,AC733+AC874,9H20M,435.60
AC733,LGA,CDG,AC733+AC874,9H20M,434.35
AC733,LGA,CDG,AC733+AC874,9H20M,438.15
AC733,LGA,CDG,AC733+AC874,9H20M,439.06
AC733,LGA,CDG,AC733+AC874,9H20M,458.50
AC733,LGA,CDG,AC733+AC874,9H20M,457.15
AC733,LGA,CDG,AC733+AC874,9H20M,435.07
AC733,LGA,CDG,AC733+AC874,9H20M,441.25
AC733,LGA,CDG,AC733+AC874,9H20M,442.46
AC733,LGA,CDG,AC733+AC874,9H20M,458.19
AC733,LGA,CDG,AC733+AC874,9H20M,440.03
AC733,LGA,CDG,AC733+AC874,9H20M,450.67
AC733,LGA,CDG,AC733+AC874,9H20M,444.48
AC733,LGA,CDG,AC733+AC874,9H20M,454.69
AC733,LGA,CDG,AC733+AC874,9H20M,462.12
AC733,LGA,CDG,AC733+AC874,9H20M,461.45
AC733,LGA,CDG,AC733+AC874,9H20M,462.36
AC733,LGA,CDG,AC733+AC874,9H20M,462.93
AC733,LGA,CDG,AC733+AC874,9H20M,438.54
AC733,LGA,CDG,AC733+AC874,9H20M,447.95
AC733,LGA,CDG,AC733+AC874,9H20M,448.03
AC733,LGA,CDG,AC733+AC874,9H20M,456.88
AC733,LGA,CDG,AC733+AC874,9H20M,457.45
AC733,LGA,CDG,AC733+AC874,9H20M,451.09
AC733,LGA,CDG,AC733+AC874,9H20M,437.46
AC733,LGA,CDG,AC733+AC874,9H20M,445.68
AC733,LGA,CDG,AC733+AC874,9H20M,460.18
AC733,LGA,CDG,AC733+AC874,9H20M,459.88
AC733,LGA,CDG,AC733+AC874,9H20M,460.63
AC733,LGA,CDG,AC733+AC874,9H20M,446.74
AC733,LGA,CDG,AC733+AC874,9H20M,455.80
AC733,LGA,CDG,AC733+AC874,9H20M,458.99
AC733,LGA,CDG,AC733+AC874,9H20M,453.63
AC733,LGA,CDG,AC733+AC874,9H20M,437.99
AC733,LGA,CDG,AC733+AC874,9H20M,462.74
AC733,LGA,CDG,AC733+AC874,9H20M,461.40
AC733,LGA,CDG,AC733+AC874,9H20M,437.28
AC733,LGA,CDG,AC733+AC874,9H20M,440.70
AC733,LGA,CDG,AC733+AC874,9H20M,462.37
AC733,LGA,CDG,AC733+AC874,9H20M,439.86
AC733,LGA,CDG,AC733+AC874,9H20M,452.39
AC733,LGA,CDG,AC733+AC874,9H20M,442.75
AC733,LGA,CDG,AC733+AC874,9H20M,438.11
AC733,LGA,CDG,AC733+AC874,9H20M,451.31
AC733,LGA,CDG,AC733+AC874,9H20M,460.70
AC733,LGA,CDG,AC733+AC874,9H20M,452.21
AC733,LGA,CDG,AC733+AC874,9H20M,460.66
AC733,LGA,CDG,AC733+AC874,9H20M,444.79
AC733,LGA,CDG,AC733+AC874,9H20M,443.21
AC733,LGA,CDG,AC733+AC874,9H20M,441.29
AC733,LGA,CDG,AC733+AC874,9H20M,435.30
AC733,LGA,CDG,AC733+AC874,9H20M,435.38
AC733,LGA,CDG,AC733+AC874,9H20M,433.52
AC733,LGA,CDG,AC733+AC874,9H20M,462.63
AC733,LGA,CDG,AC733+AC874,9H20M,441.53
AC733,LGA,CDG,AC733+AC874,9H20M,445.45
AC733,LGA,CDG,AC733+AC874,9H20M,443.13
AC733,LGA,CDG,AC733+AC874,9H20M,451.91
AC733,LGA,CDG,AC733+AC874,9H20M,437.19
AC733,LGA,CDG,AC733+AC874,9H20M,448.17
AC733,LGA,CDG,AC733+AC874,9H20M,448.76
AC733,LGA,CDG,AC733+AC874,9H20M,444.63
AC733,LGA,CDG,AC733+AC874,9H20M,450.47
AC733,LGA,CDG,AC733+AC874,9H20M,438.69
AC733,LGA,CDG,AC733+AC874,9H20M,457.59
AC733,LGA,CDG,AC733+AC874,9H20M,448.77
AC733,LGA,CDG,AC733+AC874,9H20M,452.11
AC733,LGA,CDG,AC733+AC874,9H20M,454.21
AC733,LGA,CDG,AC733+AC874,9H20M,446.52
AC733,LGA,CDG,AC733+AC874,9H20M,460.69
AC733,LGA,CDG,AC733+AC874,9H20M,448.07
AC733,LGA,CDG,AC733+AC874,9H20M,436.33
AC733,LGA,CDG,AC733+AC874,9H20M,434.32
AC733,LGA,CDG,AC733+AC874,9H20M,437.54
AC733,LGA,CDG,AC733+AC874,9H20M,438.79
AC733,LGA,CDG,AC733+AC874,9H20M,456.82
AC733,LGA,CDG,AC733+AC874,9H20M,442.35
AC733,LGA,CDG,AC733+AC874,9H20M,446.82
AC733,LGA,CDG,AC733+AC874,9H20M,445.98
AC733,LGA,CDG,AC733+AC874,9H20M,461.94
AC733,LGA,CDG,AC733+AC874,9H20M,459.47
AC733,LGA,CDG,AC733+AC874,9H20M,451.61
AC733,LGA,CDG,AC733+AC874,9H20M,440.69
AC733,LGA,CDG,AC733+AC874,9H20M,460.23
AC733,LGA,CDG,AC733+AC874,9H20M,460.26
AC733,LGA,CDG,AC733+AC874,9H20M,439.15
AC733,LGA,CDG,AC733+AC874,9H20M,458.01
AC733,LGA,CDG,AC733+AC874,9H20M,444.17
AC733,LGA,CDG,AC733+AC874,9H20M,452.56
AC733,LGA,CDG,AC733+AC874,9H20M,450.29
AC733,LGA,CDG,AC733+AC874,9H20M,443.33
AC733,LGA,CDG,AC733+AC874,9H20M,448.34
AC733,LGA,CDG,AC733+AC874,9H20M,450.71
AC733,LGA,CDG,AC733+AC874,9H20M,448.40
AC733,LGA,CDG,AC733+AC874,9H20M,443.91
AC733,LGA,CDG,AC733+AC874,9H20M,443.57
AC733,LGA,CDG,AC733+AC874,9H20M,454.54
AC733,LGA,CDG,AC733+AC874,9H20M,437.81
AC733,LGA,CDG,AC733+AC874,9H20M,435.63
AC733,LGA,CDG,AC733+AC874,9H20M,460.82
AC733,LGA,CDG,AC733+AC874,9H20M,451.60
AC733,LGA,CDG,AC733+AC874,9H20M,455.03
AC733,LGA,CDG,AC733+AC874,9H20M,460.48
AC733,LGA,CDG,AC733+AC874,9H20M,457.52
AC733,LGA,CDG,AC733+AC874,9H20M,450.52
AC733,LGA,CDG,AC733+AC874,9H20M,439.49
AC733,LGA,CDG,AC733+AC874,9H20M,443.83
AC733,LGA,CDG,AC733+AC874,9H20M,434.78
AC733,LGA,CDG,AC733+AC874,9H20M,447.62
AC733,LGA,CDG,AC733+AC874,9H20M,434.99
AC733,LGA,CDG,AC733+AC874,9H20M,462.29
AC733,LGA,CDG,AC733+AC874,9H20M,435.12
AC733,LGA,CDG,AC733+AC874,9H20M,446.49
AC733,LGA,CDG,AC733+AC874,9H20M,459.08
AC733,LGA,CDG,AC733+AC874,9H20M,434.07
AC733,LGA,CDG,AC733+AC874,9H20M,447.75
AC733,LGA,CDG,AC733+AC874,9H20M,440.95
AC733,LGA,CDG,AC733+AC874,9H20M,453.78
AC733,LGA,CDG,AC733+AC874,9H20M,461.96
AC733,LGA,CDG,AC733+AC874,9H20M,451.57
AC733,LGA,CDG,AC733+AC874,9H20M,446.60
AC733,LGA,CDG,AC733+AC874,9H20M,458.40
AC733,LGA,CDG,AC733+AC874,9H20M,437.13
AC733,LGA,CDG,AC733+AC874,9H20M,445.27
AC733,LGA,CDG,AC733+AC874,9H20M,443.67
AC733,LGA,CDG,AC733+AC874,9H20M,454.05
AC733,LGA,CDG,AC733+AC874,9H20M,447.16
AC733,LGA,CDG,AC733+AC874,9H20M,459.11
AC733,LGA,CDG,AC733+AC874,9H20M,435.24
AC733,LGA,CDG,AC733+AC874,9H20M,438.33
AC733,LGA,CDG,AC733+AC874,9H20M,446.41
AC733,LGA,CDG,AC733+AC874,9H20M,433.76
AC733,LGA,CDG,AC733+AC874,9H20M,439.90
AC733,LGA,CDG,AC733+AC874,9H20M,449.08
AC733,LGA,CDG,AC733+AC874,9H20M,449.22
AC733,LGA,CDG,AC733+AC874,9H20M,448.90
AC733,LGA,CDG,AC733+AC874,9H20M,445.52
AC733,LGA,CDG,AC733+AC874,9H20M,437.48
AC733,LGA,CDG,AC733+AC874,9H20M,457.74
AC733,LGA,CDG,AC733+AC874,9H20M,446.92
AC733,LGA,CDG,AC733+AC874,9H20M,463.01
AC733,LGA,CDG,AC733+AC874,9H20M,462.52
AC733,LGA,CDG,AC733+AC874,9H20M,445.63
AC733,LGA,CDG,AC733+AC874,9H20M,455.94
AC733,LGA,CDG,AC733+AC874,9H20M,443.46
AC733,LGA,CDG,AC733+AC874,9H20M,452.37
AC733,LGA,CDG,AC733+AC874,9H20M,457.02
AC733,LGA,CDG,AC733+AC874,9H20M,441.49
AC733,LGA,CDG,AC733+AC874,9H20M,460.88
AC733,LGA,CDG,AC733+AC874,9H20M,461.88
AC733,LGA,CDG,AC733+AC874,9H20M,446.24
AC733,LGA,CDG,AC733+AC874,9H20M,446.38
AC733,LGA,CDG,AC733+AC874,9H20M,454.46
AC733,LGA,CDG,AC733+AC874,9H20M,440.51
AC733,LGA,CDG,AC733+AC874,9H20M,439.27
AC733,LGA,CDG,AC733+AC874,9H20M,435.49
AC733,LGA,CDG,AC733+AC874,9H20M,439.65
AC733,LGA,CDG,AC733+AC874,9H20M,450.94
AC733,LGA,CDG,AC733+AC874,9H20M,460.41
AC733,LGA,CDG,AC733+AC874,9H20M,434.41
AC733,LGA,CDG,AC733+AC874,9H20M,436.27
AC733,LGA,CDG,AC733+AC874,9H20M,455.25
AC733,LGA,CDG,AC733+AC874,9H20M,460.16
AC733,LGA,CDG,AC733+AC874,9H20M,459.74
AC733,LGA,CDG,AC733+AC874,9H20M,453.82
AC733,LGA,CDG,AC733+AC874,9H20M,443.60
AC733,LGA,CDG,AC733+AC874,9H20M,440.00
AC733,LGA,CDG,AC733+AC874,9H20M,463.02
AC733,LGA,CDG,AC733+AC874,9H20M,460.12
AC733,LGA,CDG,AC733+AC874,9H20M,458.73
AC733,LGA,CDG,AC733+AC874,9H20M,458.52
AC733,LGA,CDG,AC733+AC874,9H20M,440.95
AC733,LGA,CDG,AC733+AC874,9H20M,438.22
AC733,LGA,CDG,AC733+AC874,9H20M,439.45
AC733,LGA,CDG,AC733+AC874,9H20M,450.51
AC733,LGA,CDG,AC733+AC874,9H20M,450.76
AC733,LGA,CDG,AC733+AC874,9H20M,449.25
AC733,LGA,CDG,AC733+AC874,9H20M,446.89
AC733,LGA,CDG,AC733+AC874,9H20M,435.97
AC733,LGA,CDG,AC733+AC874,9H20M,441.99
AC733,LGA,CDG,AC733+AC874,9H20M,454.74
AC733,LGA,CDG,AC733+AC874,9H20M,438.51
AC733,LGA,CDG,AC733+AC874,9H20M,460.04
AC733,LGA,CDG,AC733+AC874,9H20M,453.95
AC733,LGA,CDG,AC733+AC874,9H20M,441.41
AC733,LGA,CDG,AC733+AC874,9H20M,447.79
AC733,LGA,CDG,AC733+AC874,9H20M,447.14
AC733,LGA,CDG,AC733+AC874,9H20M,462.76
AC733,LGA,CDG,AC733+AC874,9H20M,434.20
AC733,LGA,CDG,AC733+AC874,9H20M,450.37
AC733,LGA,CDG,AC733+AC874,9H20M,433.52
AC733,LGA,CDG,AC733+AC874,9H20M,461.30
AC733,LGA,CDG,AC733+AC874,9H20M,459.64
AC733,LGA,CDG,AC733+AC874,9H20M,442.21
AC733,LGA,CDG,AC733+AC874,9H20M,461.58
AC733,LGA,CDG,AC733+AC874,9H20M,452.22
AC733,LGA,CDG,AC733+AC874,9H20M,451.40
AC733,LGA,CDG,AC733+AC874,9H20M,460.30
AC733,LGA,CDG,AC733+AC874,9H20M,436.99
AC733,LGA,CDG,AC733+AC874,9H20M,435.46
AC733,LGA,CDG,AC733+AC874,9H20M,462.91
AC733,LGA,CDG,AC733+AC874,9H20M,442.78
AC733,LGA,CDG,AC733+AC874,9H20M,435.93
AC733,LGA,CDG,AC733+AC874,9H20M,440.00
AC733,LGA,CDG,AC733+AC874,9H20M,448.68
AC733,LGA,CDG,AC733+AC874,9H20M,442.44
AC733,LGA,CDG,AC733+AC874,9H20M,434.10
AC733,LGA,CDG,AC733+AC874,9H20M,453.53
AC733,LGA,CDG,AC733+AC874,9H20M,435.82
AC733,LGA,CDG,AC733+AC874,9H20M,435.65
AC733,LGA,CDG,AC733+AC874,9H20M,462.33
AC733,LGA,CDG,AC733+AC874,9H20M,463.11
AC733,LGA,CDG,AC733+AC874,9H20M,460.93
AC733,LGA,CDG,AC733+AC874,9H20M,457.77
AC733,LGA,CDG,AC733+AC874,9H20M,454.90
AC733,LGA,CDG,AC733+AC874,9H20M,445.98
AC733,LGA,CDG,AC733+AC874,9H20M,444.10
AC733,LGA,CDG,AC733+AC874,9H20M,436.00
AC733,LGA,CDG,AC733+AC874,9H20M,446.76
AC733,LGA,CDG,AC733+AC874,9H20M,451.29
AC733,LGA,CDG,AC733+AC874,9H20M,452.59
AC733,LGA,CDG,AC733+AC874,9H20M,461.79
AC733,LGA,CDG,AC733+AC874,9H20M,443.91
AC733,LGA,CDG,AC733+AC874,9H20M,450.92
AC733,LGA,CDG,AC733+AC874,9H20M,459.99
AC733,LGA,CDG,AC733+AC874,9H20M,436.16
AC733,LGA,CDG,AC733+AC874,9H20M,458.16
AC733,LGA,CDG,AC733+AC874,9H20M,451.43
AC733,LGA,CDG,AC733+AC874,9H20M,444.39
AC733,LGA,CDG,AC733+AC874,9H20M,444.80
AC733,LGA,CDG,AC733+AC874,9H20M,452.51
AC733,LGA,CDG,AC733+AC874,9H20M,448.32
AC733,LGA,CDG,AC733+AC874,9H20M,459.28
AC733,LGA,CDG,AC733+AC874,9H20M,452.89
AC733,LGA,CDG,AC733+AC874,9H20M,437.13
AC733,LGA,CDG,AC733+AC874,9H20M,439.52
AC733,LGA,CDG,AC733+AC874,9H20M,445.43
AC733,LGA,CDG,AC733+AC874,9H20M,454.60
AC733,LGA,CDG,AC733+AC874,9H20M,437.90
AC733,LGA,CDG,AC733+AC874,9H20M,436.12
AC733,LGA,CDG,AC733+AC874,9H20M,459.12
AC733,LGA,CDG,AC733+AC874,9H20M,437.57
AC733,LGA,CDG,AC733+AC874,9H20M,450.04
AC733,LGA,CDG,AC733+AC874,9H20M,445.82
AC733,LGA,CDG,AC733+AC874,9H20M,433.42
AC733,LGA,CDG,AC733+AC874,9H20M,449.45
AC733,LGA,CDG,AC733+AC874,9H20M,438.30
AC733,LGA,CDG,AC733+AC874,9H20M,457.73
AC733,LGA,CDG,AC733+AC874,9H20M,443.30
AC733,LGA,CDG,AC733+AC874,9H20M,450.66
AC733,LGA,CDG,AC733+AC874,9H20M,462.29
AC733,LGA,CDG,AC733+AC874,9H20M,436.38
AC733,LGA,CDG,AC733+AC874,9H20M,453.51
AC733,LGA,CDG,AC733+AC874,9H20M,446.35
AC733,LGA,CDG,AC733+AC874,9H20M,461.94
AC733,LGA,CDG,AC733+AC874,9H20M,447.84
AC733,LGA,CDG,AC733+AC874,9H20M,459.17
AC733,LGA,CDG,AC733+AC874,9H20M,459.42
AC733,LGA,CDG,AC733+AC874,9H20M,441.59
AC733,LGA,CDG,AC733+AC874,9H20M,451.86
AC733,LGA,CDG,AC733+AC874,9H20M,433.79
AC733,LGA,CDG,AC733+AC874,9H20M,447.18
AC733,LGA,CDG,AC733+AC874,9H20M,454.43
AC733,LGA,CDG,AC733+AC874,9H20M,461.20
AC733,LGA,CDG,AC733+AC874,9H20M,457.94
AC733,LGA,CDG,AC733+AC874,9H20M,445.02
AC733,LGA,CDG,AC733+AC874,9H20M,440.02
AC733,LGA,CDG,AC733+AC874,9H20M,461.69
AC733,LGA,CDG,AC733+AC874,9H20M,462.64
AC733,LGA,CDG,AC733+AC874,9H20M,442.88
AC733,LGA,CDG,AC733+AC874,9H20M,446.89
AC733,LGA,CDG,AC733+AC874,9H20M,446.18
AC733,LGA,CDG,AC733+AC874,9H20M,447.45
AC733,LGA,CDG,AC733+AC874,9H20M,433.23
AC733,LGA,CDG,AC733+AC874,9H20M,460.73
AC733,LGA,CDG,AC733+AC874,9H20M,449.43
AC733,LGA,CDG,AC733+AC874,9H20M,451.04
AC733,LGA,CDG,AC733+AC874,9H20M,443.36
AC733,LGA,CDG,AC733+AC874,9H20M,454.65
